Request time;Update time;Time;Temperature, deg. C;Humidity, pct;Pressure, mmHg;Precipitation, mm;Snowfall, sm;Snow depth, sm;Wind speed, m/s;Wind direction;Conditions;Road conditions;Visibility;UV index;Kp-index;Birch pollen, points
;2022-08-27 05:00:00;2022-09-04 11:00:00;+9;63;743;0;;;6-11;З;Пасмурно;Сухая дорога;;;5;
;2022-08-27 05:00:00;2022-09-04 14:00:00;+9;63;744;0;;;6-11;З;Пасмурно;Сухая дорога;;;5;
;2022-08-27 05:00:00;2022-09-04 17:00:00;+10;53;745;0;;;6-10;З;Малооблачно;Сухая дорога;;;5;
;2022-08-27 05:00:00;2022-09-04 20:00:00;+7;60;746;0;;;5-11;З;Ясно;Сухая дорога;;;5;
;2022-08-27 05:00:00;2022-09-04 23:00:00;+6;73;746;0;;;4-12;З;Ясно;Сухая дорога;;;5;
2022-08-28 05:25:27;2022-08-27 05:00:00;2022-09-05 02:00:00;+4;78;746;0;;;4-11;ЮЗ;Ясно;Сухая дорога;;;5;
;2022-08-27 05:00:00;2022-09-05 05:00:00;+3;83;746;0;;;3-10;ЮЗ;Ясно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 08:00:00;+6;70;746;0;;;3-9;ЮЗ;Облачно;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 11:00:00;+12;53;746;0;;;5-7;З;Пасмурно;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 14:00:00;+12;52;744;0,7;;;3-5;З;Пасмурно, небольшой дождь;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 17:00:00;+13;50;743;0,6;;;2-4;СЗ;Малооблачно, небольшой дождь;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 20:00:00;+6;85;743;0,3;;;2;С;Малооблачно, небольшой дождь;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-05 23:00:00;+5;89;743;0;;;2-1;СЗ;Малооблачно;Влажная дорога;;;4;
2022-08-28 05:25:29;2022-08-27 05:00:00;2022-09-06 02:00:00;+4;92;742;0;;;2-1;З;Малооблачно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 05:00:00;+3;91;742;0;;;2-3;З;Облачно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 08:00:00;+6;82;742;0;;;3-9;З;Пасмурно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 11:00:00;+9;67;742;0;;;5-7;З;Пасмурно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 14:00:00;+10;58;742;0;;;4-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 17:00:00;+10;58;742;0;;;4-8;З;Пасмурно;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 20:00:00;+7;89;743;0,3;;;3-9;З;Пасмурно, небольшой дождь;Влажная дорога;;;4;
;2022-08-27 05:00:00;2022-09-06 23:00:00;+8;88;743;0;;;4-10;З;Пасмурно;Влажная дорога;;;4;
2022-08-28 20:33:28;;2022-08-28 02:00:00;+8;93;755;0;;;0;-;Ясно;Сухая дорога;;;3;
;;2022-08-28 05:00:00;+8;93;754;0;;;0;-;Ясно, туман;Сухая дорога;;;2;
;;2022-08-28 08:00:00;+12;94;754;0;;;0;-;Ясно;Сухая дорога;;;1;
;;2022-08-28 11:00:00;+22;46;753;0;;;1;ЮЗ;Ясно;Сухая дорога;;;2;
;;2022-08-28 14:00:00;+25;29;753;0;;;3;СЗ;Ясно;Сухая дорога;;;3;
;;2022-08-28 17:00:00;+26;27;752;0;;;2;СЗ;Ясно;Сухая дорога;;;3;
;;2022-08-28 20:00:00;+19;52;751;0;;;0;-;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-28 23:00:00;+16;70;751;0;;;3-6;З;Ясно;Сухая дорога;;;5;
2022-08-28 20:33:29;2022-08-28 05:00:00;2022-08-29 02:00:00;+15;79;751;0;;;3-6;З;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 05:00:00;+15;84;750;0;;;3-7;З;Пасмурно;Влажная дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 08:00:00;+17;80;751;0,2;;;3-9;З;Пасмурно, небольшой дождь;Влажная дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 11:00:00;+24;51;750;0;;;4-6;З;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 14:00:00;+28;35;749;0;;;5-6;СЗ;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-29 17:00:00;+27;41;749;0;;;3-6;СЗ;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-29 20:00:00;+20;61;749;0;;;2;З;Ясно;Сухая дорога;;;3;
;2022-08-28 05:00:00;2022-08-29 23:00:00;+18;69;749;0;;;2-4;З;Ясно;Сухая дорога;;;3;
2022-08-28 20:33:30;2022-08-28 05:00:00;2022-08-30 02:00:00;+17;71;749;0;;;2-6;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 05:00:00;+16;74;748;0;;;3-8;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 08:00:00;+19;62;748;0;;;3-10;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 11:00:00;+27;39;747;0;;;4-6;З;Ясно;Сухая дорога;;;3;
;2022-08-28 05:00:00;2022-08-30 14:00:00;+29;33;746;0;;;4-6;З;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 17:00:00;+28;37;746;0;;;2-5;З;Ясно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 20:00:00;+22;53;745;0;;;3-7;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 23:00:00;+20;56;744;0;;;3-9;ЮЗ;Пасмурно;Сухая дорога;;;2;
2022-08-28 20:33:31;2022-08-28 05:00:00;2022-08-31 02:00:00;+18;64;744;0;;;2-5;З;Пасмурно;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-08-31 05:00:00;+18;72;743;0,2;;;2-4;Ю;Пасмурно, небольшой дождь;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 08:00:00;+19;73;742;0;;;1-3;В;Пасмурно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 11:00:00;+26;41;740;0;;;4-9;Ю;Облачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 14:00:00;+29;29;738;0;;;5-10;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 17:00:00;+28;38;738;0;;;5-10;З;Ясно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 20:00:00;+22;59;738;0;;;3-11;ЮЗ;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 23:00:00;+18;79;739;0;;;2;З;Малооблачно;Влажная дорога;;;2;
2022-08-28 20:33:32;2022-08-28 05:00:00;2022-09-01 02:00:00;+16;86;739;0;;;1;З;Ясно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 05:00:00;+15;87;739;0;;;0-1;-;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 08:00:00;+18;81;739;0,4;;;1;Ю;Малооблачно, небольшой дождь;Вода;;;2;
;2022-08-28 05:00:00;2022-09-01 11:00:00;+21;67;739;0;;;1-4;З;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 14:00:00;+26;37;740;0;;;4-7;З;Облачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 17:00:00;+26;41;740;0;;;2-5;З;Малооблачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 20:00:00;+21;53;740;0;;;1-3;Ю;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 23:00:00;+19;72;741;0;;;2-6;З;Пасмурно;Сухая дорога;;;2;
2022-08-28 20:33:33;2022-08-28 05:00:00;2022-09-02 02:00:00;+18;73;741;0;;;2-8;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 05:00:00;+15;84;741;0;;;2;Ю;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 08:00:00;+16;85;741;0,3;;;2-10;Ю;Пасмурно, небольшой дождь;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 11:00:00;+20;71;740;0;;;2-6;Ю;Облачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 14:00:00;+23;59;739;0,2;;;4-9;З;Пасмурно, небольшой дождь;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 17:00:00;+17;75;740;1;;;5-11;З;Облачно, дождь;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 20:00:00;+15;60;742;0;;;4-11;З;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 23:00:00;+12;51;743;0;;;4-11;З;Ясно;Сухая дорога;;;2;
2022-08-28 20:33:34;2022-08-28 05:00:00;2022-09-03 02:00:00;+8;66;744;0;;;3-9;З;Ясно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-03 05:00:00;+6;71;745;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 08:00:00;+8;65;746;0;;;4-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 11:00:00;+10;52;746;0;;;6-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 14:00:00;+12;46;747;0;;;5-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 17:00:00;+12;47;747;0;;;4-8;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 20:00:00;+10;56;748;0;;;4-9;З;Облачно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 23:00:00;+6;74;749;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;6;
2022-08-28 20:33:35;2022-08-28 05:00:00;2022-09-04 02:00:00;+5;78;749;0;;;3-10;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 05:00:00;+3;81;749;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 08:00:00;+7;62;748;0;;;3-8;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 11:00:00;+13;41;747;0;;;4-6;ЮЗ;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 14:00:00;+13;42;746;0;;;3-5;ЮЗ;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 17:00:00;+14;37;743;0;;;3-6;ЮЗ;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 20:00:00;+8;55;743;0;;;2-4;ЮЗ;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 23:00:00;+6;75;742;0;;;2-3;ЮЗ;Ясно;Сухая дорога;;;6;
2022-08-28 20:33:36;2022-08-28 05:00:00;2022-09-05 02:00:00;+5;81;741;0;;;2-8;ЮЗ;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-05 05:00:00;+4;81;740;0;;;3-8;З;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 08:00:00;+6;77;740;0;;;3-7;З;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 11:00:00;+10;59;740;0;;;4-6;З;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 14:00:00;+9;62;740;0;;;5-7;З;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 17:00:00;+9;64;740;0;;;4-7;З;Облачно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 20:00:00;+5;86;740;0;;;2-5;З;Пасмурно;Влажная дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 23:00:00;+4;90;740;0;;;2-5;З;Пасмурно;Сухая дорога;;;5;
2022-08-28 20:33:38;2022-08-28 05:00:00;2022-09-06 02:00:00;+2;97;740;0;;;2-7;З;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-06 05:00:00;+1;97;740;0;;;2-7;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 08:00:00;+4;81;740;0;;;3-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 11:00:00;+9;58;740;0;;;4-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 14:00:00;+11;48;740;0,3;;;5-6;З;Пасмурно, небольшой дождь;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 17:00:00;+11;54;740;0;;;5-8;З;Пасмурно;Влажная дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 20:00:00;+7;68;740;0;;;3-9;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 23:00:00;+7;80;741;0;;;4-9;З;Пасмурно;Сухая дорога;;;4;
2022-08-29 05:25:20;;2022-08-29 02:00:00;+14;77;750;0;;;1;ЮЗ;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 05:00:00;+15;84;750;0;;;3-7;З;Пасмурно;Влажная дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 08:00:00;+17;80;751;0,2;;;3-9;З;Пасмурно, небольшой дождь;Влажная дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 11:00:00;+24;51;750;0;;;4-6;З;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-08-29 14:00:00;+28;35;749;0;;;5-6;СЗ;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-29 17:00:00;+27;41;749;0;;;3-6;СЗ;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-29 20:00:00;+20;61;749;0;;;2;З;Ясно;Сухая дорога;;;3;
;2022-08-28 05:00:00;2022-08-29 23:00:00;+18;69;749;0;;;2-4;З;Ясно;Сухая дорога;;;3;
2022-08-29 05:25:22;2022-08-28 05:00:00;2022-08-30 02:00:00;+17;71;749;0;;;2-6;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 05:00:00;+16;74;748;0;;;3-8;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 08:00:00;+19;62;748;0;;;3-10;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-08-30 11:00:00;+27;39;747;0;;;4-6;З;Ясно;Сухая дорога;;;3;
;2022-08-28 05:00:00;2022-08-30 14:00:00;+29;33;746;0;;;4-6;З;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 17:00:00;+28;37;746;0;;;2-5;З;Ясно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 20:00:00;+22;53;745;0;;;3-7;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-30 23:00:00;+20;56;744;0;;;3-9;ЮЗ;Пасмурно;Сухая дорога;;;2;
2022-08-29 05:25:23;2022-08-28 05:00:00;2022-08-31 02:00:00;+18;64;744;0;;;2-5;З;Пасмурно;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-08-31 05:00:00;+18;72;743;0,2;;;2-4;Ю;Пасмурно, небольшой дождь;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 08:00:00;+19;73;742;0;;;1-3;В;Пасмурно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 11:00:00;+26;41;740;0;;;4-9;Ю;Облачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 14:00:00;+29;29;738;0;;;5-10;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 17:00:00;+28;38;738;0;;;5-10;З;Ясно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 20:00:00;+22;59;738;0;;;3-11;ЮЗ;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-08-31 23:00:00;+18;79;739;0;;;2;З;Малооблачно;Влажная дорога;;;2;
2022-08-29 05:25:24;2022-08-28 05:00:00;2022-09-01 02:00:00;+16;86;739;0;;;1;З;Ясно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 05:00:00;+15;87;739;0;;;0-1;-;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 08:00:00;+18;81;739;0,4;;;1;Ю;Малооблачно, небольшой дождь;Вода;;;2;
;2022-08-28 05:00:00;2022-09-01 11:00:00;+21;67;739;0;;;1-4;З;Малооблачно;Влажная дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 14:00:00;+26;37;740;0;;;4-7;З;Облачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 17:00:00;+26;41;740;0;;;2-5;З;Малооблачно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 20:00:00;+21;53;740;0;;;1-3;Ю;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-01 23:00:00;+19;72;741;0;;;2-6;З;Пасмурно;Сухая дорога;;;2;
2022-08-29 05:25:25;2022-08-28 05:00:00;2022-09-02 02:00:00;+18;73;741;0;;;2-8;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-28 05:00:00;2022-09-02 05:00:00;+15;84;741;0;;;2;Ю;Малооблачно;Влажная дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 08:00:00;+16;85;741;0,3;;;2-10;Ю;Пасмурно, небольшой дождь;Влажная дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 11:00:00;+20;71;740;0;;;2-6;Ю;Облачно;Влажная дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 14:00:00;+23;59;739;0,2;;;4-9;З;Пасмурно, небольшой дождь;Влажная дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 17:00:00;+17;75;740;1;;;5-11;З;Облачно, дождь;Влажная дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 20:00:00;+15;60;742;0;;;4-11;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-02 23:00:00;+12;51;743;0;;;4-11;З;Ясно;Сухая дорога;;;6;
2022-08-29 05:25:26;2022-08-28 05:00:00;2022-09-03 02:00:00;+8;66;744;0;;;3-9;З;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 05:00:00;+6;71;745;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 08:00:00;+8;65;746;0;;;4-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 11:00:00;+10;52;746;0;;;6-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 14:00:00;+12;46;747;0;;;5-9;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 17:00:00;+12;47;747;0;;;4-8;З;Пасмурно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 20:00:00;+10;56;748;0;;;4-9;З;Облачно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-03 23:00:00;+6;74;749;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;6;
2022-08-29 05:25:27;2022-08-28 05:00:00;2022-09-04 02:00:00;+5;78;749;0;;;3-10;ЮЗ;Ясно;Сухая дорога;;;6;
;2022-08-28 05:00:00;2022-09-04 05:00:00;+3;81;749;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 08:00:00;+7;62;748;0;;;3-8;ЮЗ;Ясно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 11:00:00;+13;41;747;0;;;4-6;ЮЗ;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 14:00:00;+13;42;746;0;;;3-5;ЮЗ;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 17:00:00;+14;37;743;0;;;3-6;ЮЗ;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 20:00:00;+8;55;743;0;;;2-4;ЮЗ;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-04 23:00:00;+6;75;742;0;;;2-3;ЮЗ;Ясно;Сухая дорога;;;5;
2022-08-29 05:25:28;2022-08-28 05:00:00;2022-09-05 02:00:00;+5;81;741;0;;;2-8;ЮЗ;Пасмурно;Сухая дорога;;;5;
;2022-08-28 05:00:00;2022-09-05 05:00:00;+4;81;740;0;;;3-8;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 08:00:00;+6;77;740;0;;;3-7;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 11:00:00;+10;59;740;0;;;4-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 14:00:00;+9;62;740;0;;;5-7;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 17:00:00;+9;64;740;0;;;4-7;З;Облачно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 20:00:00;+5;86;740;0;;;2-5;З;Пасмурно;Влажная дорога;;;4;
;2022-08-28 05:00:00;2022-09-05 23:00:00;+4;90;740;0;;;2-5;З;Пасмурно;Сухая дорога;;;4;
2022-08-29 05:25:29;2022-08-28 05:00:00;2022-09-06 02:00:00;+2;97;740;0;;;2-7;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 05:00:00;+1;97;740;0;;;2-7;З;Ясно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 08:00:00;+4;81;740;0;;;3-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 11:00:00;+9;58;740;0;;;4-6;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 14:00:00;+11;48;740;0,3;;;5-6;З;Пасмурно, небольшой дождь;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 17:00:00;+11;54;740;0;;;5-8;З;Пасмурно;Влажная дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 20:00:00;+7;68;740;0;;;3-9;З;Пасмурно;Сухая дорога;;;4;
;2022-08-28 05:00:00;2022-09-06 23:00:00;+7;80;741;0;;;4-9;З;Пасмурно;Сухая дорога;;;4;
2022-08-29 05:25:30;2022-08-28 05:00:00;2022-09-07 02:00:00;+6;88;741;0;;;5-9;З;Пасмурно;Влажная дорога;;;4;
;2022-08-28 05:00:00;2022-09-07 05:00:00;+7;89;741;0,3;;;4-10;З;Пасмурно, небольшой дождь;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 08:00:00;+7;81;742;0;;;4-9;З;Пасмурно;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 11:00:00;+9;66;742;0;;;5-10;З;Пасмурно;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 14:00:00;+9;74;743;0,6;;;5-11;З;Облачно, небольшой дождь;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 17:00:00;+9;76;743;0,8;;;6-12;З;Малооблачно, небольшой дождь;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 20:00:00;+6;74;745;0,2;;;3-9;З;Малооблачно, небольшой дождь;Влажная дорога;;;3;
;2022-08-28 05:00:00;2022-09-07 23:00:00;+3;85;746;0;;;2-8;З;Ясно;Сухая дорога;;;3;
2022-08-29 17:25:20;;2022-08-29 02:00:00;+14;77;750;0;;;1;ЮЗ;Ясно;Влажная дорога;;;5;
;;2022-08-29 05:00:00;+15;79;750;0;;;1;ЮЗ;Облачно;Влажная дорога;;;5;
;;2022-08-29 08:00:00;+17;77;750;0;;;1;ЮЗ;Облачно;Влажная дорога;;;5;
;;2022-08-29 11:00:00;+25;43;750;0;;;3;СЗ;Облачно;Сухая дорога;;;5;
;;2022-08-29 14:00:00;+26;40;750;0;;;4;З;Облачно;Сухая дорога;;;5;
;;2022-08-29 17:00:00;+26;38;750;0;;;3;З;Малооблачно;Сухая дорога;;;4;
;2022-08-29 05:00:00;2022-08-29 20:00:00;+21;61;749;0;;;2-4;З;Ясно;Сухая дорога;;;4;
;2022-08-29 05:00:00;2022-08-29 23:00:00;+18;69;749;0;;;3-5;З;Ясно;Сухая дорога;;;3;
2022-08-29 17:25:20;2022-08-29 05:00:00;2022-08-30 02:00:00;+17;74;749;0;;;3-6;З;Ясно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-30 05:00:00;+16;76;749;0;;;3-6;З;Ясно;Сухая дорога;;;4;
;2022-08-29 05:00:00;2022-08-30 08:00:00;+19;63;749;0;;;3-8;З;Ясно;Сухая дорога;;;4;
;2022-08-29 05:00:00;2022-08-30 11:00:00;+27;37;748;0;;;4-8;З;Ясно;Сухая дорога;;;3;
;2022-08-29 05:00:00;2022-08-30 14:00:00;+29;31;747;0;;;5-6;З;Ясно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-30 17:00:00;+28;36;746;0;;;3-5;З;Малооблачно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-30 20:00:00;+21;58;746;0;;;3-7;ЮЗ;Ясно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-30 23:00:00;+19;63;745;0;;;3-9;ЮЗ;Ясно;Сухая дорога;;;2;
2022-08-29 17:25:21;2022-08-29 05:00:00;2022-08-31 02:00:00;+18;64;744;0;;;3-9;ЮЗ;Пасмурно;Сухая дорога;;;3;
;2022-08-29 05:00:00;2022-08-31 05:00:00;+18;62;743;0;;;3-11;ЮЗ;Пасмурно;Сухая дорога;;;3;
;2022-08-29 05:00:00;2022-08-31 08:00:00;+20;56;740;0;;;4-12;Ю;Облачно;Сухая дорога;;;3;
;2022-08-29 05:00:00;2022-08-31 11:00:00;+26;37;740;0;;;5-8;ЮЗ;Пасмурно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-31 14:00:00;+28;35;739;0;;;5-9;ЮЗ;Малооблачно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-08-31 17:00:00;+27;39;738;0;;;5-9;З;Ясно;Влажная дорога;;;1;
;2022-08-29 05:00:00;2022-08-31 20:00:00;+20;67;740;0;;;2-7;СЗ;Пасмурно;Влажная дорога;;;1;
;2022-08-29 05:00:00;2022-08-31 23:00:00;+16;93;741;0;;;2-5;С;Облачно;Влажная дорога;;;2;
2022-08-29 17:25:23;2022-08-29 05:00:00;2022-09-01 02:00:00;+15;88;742;0;;;3-5;С;Пасмурно;Сухая дорога;;;3;
;2022-08-29 05:00:00;2022-09-01 05:00:00;+13;92;743;0;;;2-4;С;Пасмурно;Влажная дорога;;;2;
;2022-08-29 05:00:00;2022-09-01 08:00:00;+13;90;744;0;;;2-3;СВ;Пасмурно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-09-01 11:00:00;+15;79;744;0;;;2-3;В;Пасмурно;Сухая дорога;;;2;
;2022-08-29 05:00:00;2022-09-01 14:00:00;+21;60;743;0;;;3-4;ЮВ;Пасмурно;Влажная дорога;;;2;
